drug	protein	Kd	y
16722836	89	42.0	7.37572
16722836	90	530.0	6.27564
16722836	91	280.0	6.55269
16722836	92	470.0	6.32781
16722836	93	760.0	6.11913
16722836	94	2000.0	5.69895
16722836	95	4300.0	5.36652
16722836	96	29.0	7.53611
16722836	97	38.0	7.41908
16722836	98	1.1	8.92082
16722836	99	100.0	6.99957
16722836	100	170.0	6.7693
16722836	101	10000.0	5.0
16722836	102	2100.0	5.67776
16722836	103	1000.0	5.99996
16722836	104	1300.0	5.88602
16722836	105	2200.0	5.65756
16722836	106	830.0	6.08087
16722836	107	360.0	6.44358
16722836	108	850.0	6.07053
16722836	109	220.0	6.65738
16722836	110	120.0	6.92046
16722836	111	1200.0	5.92078
16722836	112	490.0	6.30972
16722836	113	2000.0	5.69895
16722836	114	1.1	8.92082
16722836	115	74.0	7.13018
16722836	116	260.0	6.58486
16722836	117	240.0	6.61961
16722836	118	200.0	6.69875
16722836	119	3500.0	5.45592
16722836	120	72.0	7.14206
16722836	121	940.0	6.02683
16722836	122	7900.0	5.10237
16722836	123	310.0	6.5085
16722836	124	2900.0	5.53759
16722836	125	1800.0	5.7447
16722836	126	10000.0	5.0
16722836	127	700.0	6.15484
16722836	128	3100.0	5.50862
16722836	129	300.0	6.52273
16722836	130	970.0	6.01318
16722836	131	5100.0	5.29242
16722836	132	3100.0	5.50862
16722836	133	9900.0	5.00436
16722836	134	10000.0	5.0
16722836	135	2600.0	5.58501
16722836	136	820.0	6.08613
16722836	137	10000.0	5.0
16722836	138	10000.0	5.0
16722836	139	7300.0	5.13667
16722836	140	380.0	6.4201
16722836	141	3200.0	5.49484
16722836	142	10000.0	5.0
16722836	143	10000.0	5.0
16722836	144	10000.0	5.0
16722836	145	10000.0	5.0
16722836	146	10000.0	5.0
16722836	147	7500.0	5.12493
16722836	148	130.0	6.88572
16722836	149	5800.0	5.23656
16722836	150	3400.0	5.46851
16722836	151	1700.0	5.76953
16722836	152	160.0	6.79561
16722836	153	10000.0	5.0
16722836	154	3100.0	5.50862
16722836	155	10000.0	5.0
16722836	156	3800.0	5.4202
16722836	157	6900.0	5.16114
16722836	158	1200.0	5.92078
16722836	159	2700.0	5.56862
16722836	160	10000.0	5.0
16722836	161	1600.0	5.79585
16722836	162	10000.0	5.0
16722836	163	10000.0	5.0
16722836	164	10000.0	5.0
16722836	165	10000.0	5.0
16722836	166	1100.0	5.95857
16722836	167	10000.0	5.0
16722836	168	280.0	6.55269
16722836	169	2400.0	5.61977
16722836	170	1600.0	5.79585
16722836	171	96.0	7.01728
16722836	172	10000.0	5.0
16722836	173	10000.0	5.0
16722836	174	10000.0	5.0
16722836	175	3800.0	5.4202
16722836	176	1100.0	5.95857
16722836	177	390.0	6.40882
16722836	178	220.0	6.65738
16722836	179	10000.0	5.0
16722836	180	150.0	6.82362
16722836	181	5300.0	5.27572
16722836	182	6100.0	5.21466
16722836	183	2100.0	5.67776
16722836	184	2200.0	5.65756
16722836	185	600.0	6.22178
16722836	186	4400.0	5.35654
16722836	187	8100.0	5.09151
16722836	188	7700.0	5.1135
16722836	189	2000.0	5.69895
16722836	190	680.0	6.16743
16722836	191	230.0	6.63808
16722836	192	75.0	7.12436
16722836	193	160.0	6.79561
16722836	194	100.0	6.99957
16722836	195	6.6	8.17393
16722836	196	2700.0	5.56862
16722836	197	3100.0	5.50862
16722836	198	1900.0	5.72122
16722836	199	92.0	7.03574
16722836	200	10000.0	5.0
16722836	201	1100.0	5.95857
16722836	202	1900.0	5.72122
16722836	203	2000.0	5.69895
16722836	204	10000.0	5.0
16722836	205	64.0	7.19314
16722836	206	1800.0	5.7447
16722836	207	3100.0	5.50862
16722836	208	8600.0	5.0655
16722836	209	450.0	6.34669
16722836	210	450.0	6.34669
16722836	211	270.0	6.56848
16722836	212	79.0	7.10182
16722836	213	290.0	6.53745
16722836	214	5200.0	5.28399
16722836	215	10000.0	5.0
16722836	216	390.0	6.40882
16722836	217	6000.0	5.22184
16722836	218	10000.0	5.0
16722836	219	7200.0	5.14266
16722836	220	650.0	6.18702
16722836	221	3800.0	5.4202
16722836	222	10000.0	5.0
16722836	223	10000.0	5.0
16722836	224	10000.0	5.0
16722836	225	10000.0	5.0
16725726	0	10000.0	5.0
16725726	1	10000.0	5.0
16725726	2	10000.0	5.0
16725726	3	10000.0	5.0
16725726	4	10000.0	5.0
16725726	5	10000.0	5.0
16725726	6	10000.0	5.0
16725726	7	2.2	8.63827
16725726	8	2.1	8.65758
16725726	9	10000.0	5.0
16725726	10	10000.0	5.0
16725726	11	10000.0	5.0
16725726	12	10000.0	5.0
16725726	13	10000.0	5.0
16725726	14	10000.0	5.0
16725726	15	10000.0	5.0
16725726	16	10000.0	5.0
16725726	17	10000.0	5.0
16725726	18	10000.0	5.0
16725726	19	10000.0	5.0
16725726	20	10000.0	5.0
16725726	21	10000.0	5.0
16725726	22	10000.0	5.0
16725726	23	10000.0	5.0
16725726	24	2500.0	5.60204
16725726	25	10000.0	5.0
16725726	26	10000.0	5.0
16725726	27	10000.0	5.0
16725726	28	10000.0	5.0
16725726	29	10000.0	5.0
16725726	30	370.0	6.43168
16725726	31	10000.0	5.0
16725726	32	10000.0	5.0
16725726	33	10000.0	5.0
16725726	34	10000.0	5.0
16725726	35	10000.0	5.0
16725726	36	10000.0	5.0
16725726	37	10000.0	5.0
16725726	38	10000.0	5.0
16725726	39	10000.0	5.0
16725726	40	10000.0	5.0
16725726	41	10000.0	5.0
16725726	42	10000.0	5.0
16725726	43	10000.0	5.0
16725726	44	10000.0	5.0
16725726	45	10000.0	5.0
16725726	46	5300.0	5.27572
16725726	47	10000.0	5.0
16725726	48	730.0	6.13662
16725726	49	10000.0	5.0
16725726	50	10000.0	5.0
16725726	51	10000.0	5.0
16725726	52	10000.0	5.0
16725726	53	10000.0	5.0
16725726	54	10000.0	5.0
16725726	55	10000.0	5.0
16725726	56	10000.0	5.0
16725726	57	10000.0	5.0
16725726	58	10000.0	5.0
16725726	59	10000.0	5.0
16725726	60	10000.0	5.0
16725726	61	3000.0	5.52286
16725726	62	10000.0	5.0
16725726	63	560.0	6.25173
16725726	64	2400.0	5.61977
16725726	65	10000.0	5.0
16725726	66	10000.0	5.0
16725726	67	10000.0	5.0
16725726	68	10000.0	5.0
16725726	69	10000.0	5.0
16725726	70	10000.0	5.0
16725726	71	10000.0	5.0
16725726	72	10000.0	5.0
16725726	73	10000.0	5.0
16725726	74	10000.0	5.0
16725726	75	10000.0	5.0
16725726	76	10000.0	5.0
16725726	77	10000.0	5.0
16725726	78	10000.0	5.0
16725726	79	10000.0	5.0
16725726	80	10000.0	5.0
16725726	81	10000.0	5.0
16725726	82	10000.0	5.0
16725726	83	10000.0	5.0
16725726	84	10000.0	5.0
16725726	85	10000.0	5.0
16725726	86	10000.0	5.0
16725726	87	10000.0	5.0
16725726	88	10000.0	5.0
16725726	89	10000.0	5.0
16725726	90	10000.0	5.0
16725726	91	10000.0	5.0
16725726	92	10000.0	5.0
16725726	93	10000.0	5.0
16725726	94	10000.0	5.0
16725726	95	10000.0	5.0
16725726	96	10000.0	5.0
16725726	97	10000.0	5.0
16725726	98	10000.0	5.0
16725726	99	10000.0	5.0
16725726	100	10000.0	5.0
16725726	101	100.0	6.99957
16725726	102	10000.0	5.0
16725726	103	390.0	6.40882
16725726	104	10000.0	5.0
16725726	105	10000.0	5.0
16725726	106	10000.0	5.0
16725726	107	10000.0	5.0
16725726	108	10000.0	5.0
16725726	109	10000.0	5.0
16725726	110	10000.0	5.0
16725726	111	10000.0	5.0
16725726	112	10000.0	5.0
16725726	113	10000.0	5.0
16725726	114	10000.0	5.0
16725726	115	10000.0	5.0
16725726	116	10000.0	5.0
16725726	117	10000.0	5.0
16725726	118	10000.0	5.0
16725726	119	10000.0	5.0
16725726	120	10000.0	5.0
16725726	121	10000.0	5.0
16725726	122	10000.0	5.0
16725726	123	10000.0	5.0
16725726	124	10000.0	5.0
16725726	125	10000.0	5.0
16725726	126	10000.0	5.0
16725726	127	10000.0	5.0
16725726	128	720.0	6.14261
16725726	129	10000.0	5.0
16725726	130	10000.0	5.0
16725726	131	10000.0	5.0
16725726	132	10000.0	5.0
16725726	133	10000.0	5.0
16725726	134	10000.0	5.0
16725726	135	890.0	6.05056
16725726	136	10000.0	5.0
16725726	137	10000.0	5.0
16725726	138	10000.0	5.0
16725726	139	10000.0	5.0
16725726	140	10000.0	5.0
16725726	141	10000.0	5.0
16725726	142	10000.0	5.0
16725726	143	10000.0	5.0
16725726	144	10000.0	5.0
16725726	145	10000.0	5.0
16725726	146	10000.0	5.0
16725726	147	5400.0	5.2676
16725726	148	10000.0	5.0
16725726	149	10000.0	5.0
16725726	150	10000.0	5.0
16725726	151	10000.0	5.0
16725726	152	10000.0	5.0
16725726	153	10000.0	5.0
16725726	154	550.0	6.25956
16725726	155	10000.0	5.0
16725726	156	18.0	7.74232
16725726	157	21.0	7.67572
16725726	158	8.9	8.04576
16725726	159	10000.0	5.0
16725726	160	10000.0	5.0
16725726	161	10000.0	5.0
16725726	162	940.0	6.02683
16725726	163	680.0	6.16743
16725726	164	19.0	7.71897
16725726	165	10000.0	5.0
16725726	166	34.0	7.46725
16725726	167	3100.0	5.50862
16725726	168	10000.0	5.0
16725726	169	10000.0	5.0
16725726	170	10000.0	5.0
16725726	171	10000.0	5.0
16725726	172	2.4	8.60206
16725726	173	250.0	6.60189
16725726	174	16.0	7.79317
16725726	175	210.0	6.67757
16725726	176	2000.0	5.69895
16725726	177	10000.0	5.0
16725726	178	10000.0	5.0
16725726	179	10000.0	5.0
16725726	180	10000.0	5.0
16725726	181	10000.0	5.0
16725726	182	10000.0	5.0
16725726	183	280.0	6.55269
16725726	184	200.0	6.69875
16725726	185	10000.0	5.0
16725726	186	10000.0	5.0
16725726	187	10000.0	5.0
16725726	188	10000.0	5.0
16725726	189	10000.0	5.0
16725726	190	10000.0	5.0
16725726	191	10000.0	5.0
16725726	192	10000.0	5.0
16725726	193	10000.0	5.0
16725726	194	10000.0	5.0
16725726	195	10000.0	5.0
16725726	196	10000.0	5.0
16725726	197	10000.0	5.0
16725726	198	9300.0	5.03151
16725726	199	10000.0	5.0
16725726	200	10000.0	5.0
16725726	201	10000.0	5.0
16725726	202	10000.0	5.0
16725726	203	10000.0	5.0
16725726	204	10000.0	5.0
16725726	205	10000.0	5.0
16725726	206	10000.0	5.0
16725726	207	10000.0	5.0
16725726	208	10000.0	5.0
16725726	209	10000.0	5.0
16725726	210	10000.0	5.0
16725726	211	5900.0	5.22914
16725726	212	2300.0	5.63825
16725726	213	10000.0	5.0
16725726	214	10000.0	5.0
16725726	215	10000.0	5.0
16725726	216	10000.0	5.0
16725726	217	10000.0	5.0
16725726	218	10000.0	5.0
16725726	219	10000.0	5.0
16725726	220	10000.0	5.0
16725726	221	10000.0	5.0
16725726	222	10000.0	5.0
16725726	223	10000.0	5.0
16725726	224	10000.0	5.0
16725726	225	10000.0	5.0
17755052	0	9100.0	5.04095
17755052	1	10000.0	5.0
17755052	2	10000.0	5.0
17755052	3	10000.0	5.0
17755052	4	10000.0	5.0
17755052	5	10000.0	5.0
17755052	6	10000.0	5.0
17755052	7	10000.0	5.0
17755052	8	10000.0	5.0
17755052	9	10000.0	5.0
17755052	10	10000.0	5.0
17755052	11	10000.0	5.0
17755052	12	10000.0	5.0
17755052	13	10000.0	5.0
17755052	14	10000.0	5.0
17755052	15	10000.0	5.0
17755052	16	10000.0	5.0
17755052	17	10000.0	5.0
17755052	18	10000.0	5.0
17755052	19	10000.0	5.0
17755052	20	10000.0	5.0
17755052	21	10000.0	5.0
17755052	22	10000.0	5.0
17755052	23	4700.0	5.32789
17755052	24	10000.0	5.0
17755052	25	6800.0	5.16748
17755052	26	10000.0	5.0
17755052	27	10000.0	5.0
17755052	28	10000.0	5.0
17755052	29	10000.0	5.0
17755052	30	10000.0	5.0
17755052	31	10000.0	5.0
17755052	32	10000.0	5.0
17755052	33	10000.0	5.0
17755052	34	10000.0	5.0
17755052	35	10000.0	5.0
17755052	36	10000.0	5.0
17755052	37	10000.0	5.0
17755052	38	10000.0	5.0
17755052	39	10000.0	5.0
17755052	40	10000.0	5.0
17755052	41	10000.0	5.0
17755052	42	10000.0	5.0
17755052	43	10000.0	5.0
17755052	44	10000.0	5.0
17755052	45	10000.0	5.0
17755052	46	10000.0	5.0
17755052	47	1100.0	5.95857
17755052	48	600.0	6.22178
17755052	49	10000.0	5.0
17755052	50	1500.0	5.82388
17755052	51	10000.0	5.0
17755052	52	10000.0	5.0
17755052	53	10000.0	5.0
17755052	54	1200.0	5.92078
17755052	55	1200.0	5.92078
17755052	56	10000.0	5.0
17755052	57	10000.0	5.0
17755052	58	10000.0	5.0
17755052	59	10000.0	5.0
17755052	60	2400.0	5.61977
17755052	61	4000.0	5.39793
17755052	62	10000.0	5.0
17755052	63	1800.0	5.7447
17755052	64	10000.0	5.0
17755052	65	10000.0	5.0
17755052	66	10000.0	5.0
17755052	67	10000.0	5.0
17755052	68	10000.0	5.0
17755052	69	10000.0	5.0
17755052	70	10000.0	5.0
17755052	71	7600.0	5.11918
17755052	72	10000.0	5.0
17755052	73	10000.0	5.0
17755052	74	10000.0	5.0
17755052	75	10000.0	5.0
17755052	76	10000.0	5.0
17755052	77	10000.0	5.0
17755052	78	10000.0	5.0
17755052	79	10000.0	5.0
17755052	80	10000.0	5.0
17755052	81	10000.0	5.0
17755052	82	10000.0	5.0
17755052	83	10000.0	5.0
17755052	84	10000.0	5.0
17755052	85	10000.0	5.0
17755052	86	10000.0	5.0
17755052	87	10000.0	5.0
17755052	88	10000.0	5.0
17755052	89	10000.0	5.0
17755052	90	10000.0	5.0
17755052	91	10000.0	5.0
17755052	92	10000.0	5.0
17755052	93	10000.0	5.0
17755052	94	10000.0	5.0
17755052	95	10000.0	5.0
17755052	96	10000.0	5.0
17755052	97	10000.0	5.0
17755052	98	2700.0	5.56862
17755052	99	10000.0	5.0
17755052	100	10000.0	5.0
17755052	101	10000.0	5.0
17755052	102	10000.0	5.0
17755052	103	520.0	6.28391
17755052	104	10000.0	5.0
17755052	105	10000.0	5.0
17755052	106	10000.0	5.0
17755052	107	10000.0	5.0
17755052	108	10000.0	5.0
17755052	109	10000.0	5.0
17755052	110	1700.0	5.76953
17755052	111	10000.0	5.0
17755052	112	10000.0	5.0
17755052	113	10000.0	5.0
17755052	114	10000.0	5.0
17755052	115	10000.0	5.0
17755052	116	1500.0	5.82388
17755052	117	1800.0	5.7447
17755052	118	560.0	6.25173
17755052	119	10000.0	5.0
17755052	120	10000.0	5.0
17755052	121	10000.0	5.0
17755052	122	10000.0	5.0
17755052	123	10000.0	5.0
17755052	124	10000.0	5.0
17755052	125	10000.0	5.0
17755052	126	10000.0	5.0
17755052	127	10000.0	5.0
17755052	128	10000.0	5.0
17755052	129	10000.0	5.0
17755052	130	10000.0	5.0
17755052	131	10000.0	5.0
17755052	132	10000.0	5.0
17755052	133	10000.0	5.0
17755052	134	10000.0	5.0
17755052	135	5700.0	5.24412
17755052	136	10000.0	5.0
17755052	137	10000.0	5.0
17755052	138	10000.0	5.0
17755052	139	10000.0	5.0
17755052	140	10000.0	5.0
17755052	141	10000.0	5.0
17755052	142	10000.0	5.0
17755052	143	10000.0	5.0
17755052	144	10000.0	5.0
17755052	145	10000.0	5.0
17755052	146	10000.0	5.0
17755052	147	10000.0	5.0
17755052	148	780.0	6.10785
17755052	149	10000.0	5.0
17755052	150	10000.0	5.0
17755052	151	10000.0	5.0
17755052	152	10000.0	5.0
17755052	153	10000.0	5.0
17755052	154	10000.0	5.0
17755052	155	10000.0	5.0
17755052	156	10000.0	5.0
17755052	157	10000.0	5.0
17755052	158	10000.0	5.0
17755052	159	10000.0	5.0
17755052	160	10000.0	5.0
17755052	161	10000.0	5.0
17755052	162	10000.0	5.0
17755052	163	10000.0	5.0
17755052	164	10000.0	5.0
17755052	165	10000.0	5.0
17755052	166	10000.0	5.0
17755052	167	10000.0	5.0
17755052	168	10000.0	5.0
17755052	169	10000.0	5.0
17755052	170	10000.0	5.0
17755052	171	2600.0	5.58501
17755052	172	10000.0	5.0
17755052	173	10000.0	5.0
17755052	174	10000.0	5.0
17755052	175	10000.0	5.0
17755052	176	10000.0	5.0
17755052	177	10000.0	5.0
17755052	178	10000.0	5.0
17755052	179	10000.0	5.0
17755052	180	10000.0	5.0
17755052	181	10000.0	5.0
17755052	182	10000.0	5.0
17755052	183	10000.0	5.0
17755052	184	10000.0	5.0
17755052	185	10000.0	5.0
17755052	186	10000.0	5.0
17755052	187	3000.0	5.52286
17755052	188	10000.0	5.0
17755052	189	10000.0	5.0
17755052	190	10000.0	5.0
17755052	191	10000.0	5.0
17755052	192	10000.0	5.0
17755052	193	10000.0	5.0
17755052	194	10000.0	5.0
17755052	195	1100.0	5.95857
17755052	196	10000.0	5.0
17755052	197	10000.0	5.0
17755052	198	10000.0	5.0
17755052	199	10000.0	5.0
17755052	200	10000.0	5.0
17755052	201	10000.0	5.0
17755052	202	10000.0	5.0
17755052	203	10000.0	5.0
17755052	204	10000.0	5.0
17755052	205	10000.0	5.0
17755052	206	10000.0	5.0
17755052	207	10000.0	5.0
17755052	208	10000.0	5.0
17755052	209	4300.0	5.36652
17755052	210	10000.0	5.0
17755052	211	10000.0	5.0
17755052	212	10000.0	5.0
17755052	213	10000.0	5.0
17755052	214	10000.0	5.0
17755052	215	10000.0	5.0
17755052	216	10000.0	5.0
17755052	217	10000.0	5.0
17755052	218	10000.0	5.0
17755052	219	10000.0	5.0
17755052	220	10000.0	5.0
17755052	221	10000.0	5.0
17755052	222	10000.0	5.0
17755052	223	10000.0	5.0
17755052	224	10000.0	5.0
17755052	225	10000.0	5.0
24180719	0	10000.0	5.0
24180719	1	10000.0	5.0
24180719	2	2700.0	5.56862
24180719	3	10000.0	5.0
24180719	4	10000.0	5.0
24180719	5	3200.0	5.49484
24180719	6	10000.0	5.0
24180719	7	10000.0	5.0
24180719	8	10000.0	5.0
24180719	9	10000.0	5.0
24180719	10	10000.0	5.0
24180719	11	10000.0	5.0
24180719	12	10000.0	5.0
24180719	13	10000.0	5.0
24180719	14	2300.0	5.63825
24180719	15	2500.0	5.60204
24180719	16	10000.0	5.0
24180719	17	10000.0	5.0
24180719	18	3100.0	5.50862
24180719	19	10000.0	5.0
24180719	20	10000.0	5.0
24180719	21	330.0	6.48135
24180719	22	48.0	7.31785
24180719	23	1900.0	5.72122
24180719	24	10000.0	5.0
24180719	25	10000.0	5.0
24180719	26	10000.0	5.0
24180719	27	10000.0	5.0
24180719	28	10000.0	5.0
24180719	29	10000.0	5.0
24180719	30	10000.0	5.0
24180719	31	10000.0	5.0
24180719	32	10000.0	5.0
24180719	33	10000.0	5.0
24180719	34	10000.0	5.0
24180719	35	10000.0	5.0
24180719	36	10000.0	5.0
24180719	37	10000.0	5.0
24180719	38	10000.0	5.0
24180719	39	1900.0	5.72122
24180719	40	10000.0	5.0
24180719	41	10000.0	5.0
24180719	42	10000.0	5.0
24180719	43	10000.0	5.0
24180719	44	10000.0	5.0
24180719	45	10000.0	5.0
24180719	46	10000.0	5.0
24180719	47	6600.0	5.18045
24180719	48	2600.0	5.58501
24180719	49	10000.0	5.0
24180719	50	10000.0	5.0
24180719	51	2700.0	5.56862
24180719	52	2200.0	5.65756
24180719	53	10000.0	5.0
24180719	54	10000.0	5.0
24180719	55	10000.0	5.0
24180719	56	10000.0	5.0
24180719	57	4100.0	5.38721
24180719	58	10000.0	5.0
24180719	59	10000.0	5.0
24180719	60	10000.0	5.0
24180719	61	10000.0	5.0
24180719	62	10000.0	5.0
24180719	63	10000.0	5.0
24180719	64	8100.0	5.09151
24180719	65	2400.0	5.61977
24180719	66	4100.0	5.38721
24180719	67	10000.0	5.0
24180719	68	10000.0	5.0
24180719	69	10000.0	5.0
24180719	70	10000.0	5.0
24180719	71	2700.0	5.56862
24180719	72	10000.0	5.0
24180719	73	10000.0	5.0
24180719	74	10000.0	5.0
24180719	75	10000.0	5.0
24180719	76	10000.0	5.0
24180719	77	10000.0	5.0
24180719	78	10000.0	5.0
24180719	79	10000.0	5.0
24180719	80	10000.0	5.0
24180719	81	10000.0	5.0
24180719	82	10000.0	5.0
24180719	83	10000.0	5.0
24180719	84	10000.0	5.0
24180719	85	10000.0	5.0
24180719	86	10000.0	5.0
24180719	87	10000.0	5.0
24180719	88	10000.0	5.0
24180719	89	10000.0	5.0
24180719	90	3600.0	5.44369
24180719	91	5300.0	5.27572
24180719	92	3100.0	5.50862
24180719	93	10000.0	5.0
24180719	94	10000.0	5.0
24180719	95	1900.0	5.72122
24180719	96	6500.0	5.18708
24180719	97	2300.0	5.63825
24180719	98	10000.0	5.0
24180719	99	1300.0	5.88602
24180719	100	10000.0	5.0
24180719	101	10000.0	5.0
24180719	102	2700.0	5.56862
24180719	103	5000.0	5.30102
24180719	104	10000.0	5.0
24180719	105	10000.0	5.0
24180719	106	10000.0	5.0
24180719	107	10000.0	5.0
24180719	108	10000.0	5.0
24180719	109	10000.0	5.0
24180719	110	10000.0	5.0
24180719	111	10000.0	5.0
24180719	112	10000.0	5.0
24180719	113	10000.0	5.0
24180719	114	10000.0	5.0
24180719	115	10000.0	5.0
24180719	116	10000.0	5.0
24180719	117	10000.0	5.0
24180719	118	10000.0	5.0
24180719	119	10000.0	5.0
24180719	120	1800.0	5.7447
24180719	121	2400.0	5.61977
24180719	122	620.0	6.20754
24180719	123	10000.0	5.0
24180719	124	10000.0	5.0
24180719	125	10000.0	5.0
24180719	126	10000.0	5.0
24180719	127	10000.0	5.0
24180719	128	10000.0	5.0
24180719	129	10000.0	5.0
24180719	130	10000.0	5.0
24180719	131	550.0	6.25956
24180719	132	1100.0	5.95857
24180719	133	190.0	6.72102
24180719	134	10000.0	5.0
24180719	135	10000.0	5.0
24180719	136	10000.0	5.0
24180719	137	10000.0	5.0
24180719	138	10000.0	5.0
24180719	139	10000.0	5.0
24180719	140	10000.0	5.0
24180719	141	10000.0	5.0
24180719	142	10000.0	5.0
24180719	143	10000.0	5.0
24180719	144	10000.0	5.0
24180719	145	10000.0	5.0
24180719	146	10000.0	5.0
24180719	147	10000.0	5.0
24180719	148	3400.0	5.46851
24180719	149	10000.0	5.0
24180719	150	10000.0	5.0
24180719	151	5000.0	5.30102
24180719	152	10000.0	5.0
24180719	153	3900.0	5.40892
24180719	154	1400.0	5.85384
24180719	155	10000.0	5.0
24180719	156	10000.0	5.0
24180719	157	10000.0	5.0
24180719	158	10000.0	5.0
24180719	159	190.0	6.72102
24180719	160	10000.0	5.0
24180719	161	10000.0	5.0
24180719	162	10000.0	5.0
24180719	163	10000.0	5.0
24180719	164	10000.0	5.0
24180719	165	10000.0	5.0
24180719	166	10000.0	5.0
24180719	167	10000.0	5.0
24180719	168	10000.0	5.0
24180719	169	10000.0	5.0
24180719	170	10000.0	5.0
24180719	171	3500.0	5.45592
24180719	172	10000.0	5.0
24180719	173	10000.0	5.0
24180719	174	10000.0	5.0
24180719	175	10000.0	5.0
24180719	176	10000.0	5.0
24180719	177	10000.0	5.0
24180719	178	10000.0	5.0
24180719	179	170.0	6.7693
24180719	180	10000.0	5.0
24180719	181	5100.0	5.29242
24180719	182	430.0	6.36643
24180719	183	10000.0	5.0
24180719	184	10000.0	5.0
24180719	185	10000.0	5.0
24180719	186	10000.0	5.0
24180719	187	10000.0	5.0
24180719	188	10000.0	5.0
24180719	189	10000.0	5.0
24180719	190	5100.0	5.29242
24180719	191	10000.0	5.0
24180719	192	4700.0	5.32789
24180719	193	10000.0	5.0
24180719	194	10000.0	5.0
24180719	195	1900.0	5.72122
24180719	196	10000.0	5.0
24180719	197	10000.0	5.0
24180719	198	10000.0	5.0
24180719	199	10000.0	5.0
24180719	200	10000.0	5.0
24180719	201	890.0	6.05056
24180719	202	10000.0	5.0
24180719	203	10000.0	5.0
24180719	204	2500.0	5.60204
24180719	205	1100.0	5.95857
24180719	206	10000.0	5.0
24180719	207	10000.0	5.0
24180719	208	10000.0	5.0
24180719	209	10000.0	5.0
24180719	210	10000.0	5.0
24180719	211	10000.0	5.0
24180719	212	10000.0	5.0
24180719	213	10000.0	5.0
24180719	214	2100.0	5.67776
24180719	215	10000.0	5.0
24180719	216	10000.0	5.0
24180719	217	10000.0	5.0
24180719	218	10000.0	5.0
24180719	219	10000.0	5.0
24180719	220	41.0	7.38616
24180719	221	10000.0	5.0
24180719	222	10000.0	5.0
24180719	223	10000.0	5.0
24180719	224	10000.0	5.0
24180719	225	10000.0	5.0
24779724	0	10000.0	5.0
24779724	1	10000.0	5.0
24779724	2	10000.0	5.0
24779724	3	10000.0	5.0
24779724	4	10000.0	5.0
24779724	5	10000.0	5.0
24779724	6	10000.0	5.0
24779724	7	10000.0	5.0
24779724	8	10000.0	5.0
24779724	9	10000.0	5.0
24779724	10	10000.0	5.0
24779724	11	10000.0	5.0
24779724	12	10000.0	5.0
24779724	13	10000.0	5.0
24779724	14	10000.0	5.0
24779724	15	10000.0	5.0
24779724	16	10000.0	5.0
24779724	17	10000.0	5.0
24779724	18	10000.0	5.0
24779724	19	10000.0	5.0
24779724	20	10000.0	5.0
24779724	21	10000.0	5.0
24779724	22	10000.0	5.0
24779724	23	10000.0	5.0
24779724	24	10000.0	5.0
24779724	25	10000.0	5.0
24779724	26	10000.0	5.0
24779724	27	10000.0	5.0
24779724	28	10000.0	5.0
24779724	29	10000.0	5.0
24779724	30	10000.0	5.0
24779724	31	10000.0	5.0
24779724	32	10000.0	5.0
24779724	33	10000.0	5.0
24779724	34	10000.0	5.0
24779724	35	10000.0	5.0
24779724	36	10000.0	5.0
24779724	37	10000.0	5.0
24779724	38	10000.0	5.0
24779724	39	10000.0	5.0
24779724	40	10000.0	5.0
24779724	41	10000.0	5.0
24779724	42	10000.0	5.0
24779724	43	10000.0	5.0
24779724	44	10000.0	5.0
24779724	45	10000.0	5.0
24779724	46	10000.0	5.0
24779724	47	10000.0	5.0
24779724	48	10000.0	5.0
24779724	49	10000.0	5.0
24779724	50	10000.0	5.0
24779724	51	10000.0	5.0
24779724	52	10000.0	5.0
24779724	53	10000.0	5.0
24779724	54	10000.0	5.0
24779724	55	10000.0	5.0
24779724	56	10000.0	5.0
24779724	57	10000.0	5.0
24779724	58	10000.0	5.0
24779724	59	10000.0	5.0
24779724	60	10000.0	5.0
24779724	61	10000.0	5.0
24779724	62	10000.0	5.0
24779724	63	10000.0	5.0
24779724	64	10000.0	5.0
24779724	65	10000.0	5.0
24779724	66	10000.0	5.0
24779724	67	10000.0	5.0
24779724	68	10000.0	5.0
24779724	69	10000.0	5.0
24779724	70	780.0	6.10785
24779724	71	10000.0	5.0
24779724	72	10000.0	5.0
24779724	73	10000.0	5.0
24779724	74	10000.0	5.0
24779724	75	10000.0	5.0
24779724	76	10000.0	5.0
24779724	77	10000.0	5.0
24779724	78	10000.0	5.0
24779724	79	10000.0	5.0
24779724	80	10000.0	5.0
24779724	81	10000.0	5.0
24779724	82	10000.0	5.0
24779724	83	10000.0	5.0
24779724	84	10000.0	5.0
24779724	85	10000.0	5.0
24779724	86	10000.0	5.0
24779724	87	10000.0	5.0
24779724	88	10000.0	5.0
24779724	89	10000.0	5.0
24779724	90	10000.0	5.0
24779724	91	10000.0	5.0
24779724	92	10000.0	5.0
24779724	93	10000.0	5.0
24779724	94	10000.0	5.0
24779724	95	10000.0	5.0
24779724	96	10000.0	5.0
24779724	97	10000.0	5.0
24779724	98	10000.0	5.0
24779724	99	10000.0	5.0
24779724	100	10000.0	5.0
24779724	101	10000.0	5.0
24779724	102	10000.0	5.0
24779724	103	10000.0	5.0
24779724	104	10000.0	5.0
24779724	105	10000.0	5.0
24779724	106	10000.0	5.0
24779724	107	10000.0	5.0
24779724	108	10000.0	5.0
